AverageTemperature,date
23.646,1846-06-01
23.872,1846-07-01
24.416,1846-08-01
24.652,1846-09-01
24.522,1846-10-01
24.961,1846-11-01
25.733,1846-12-01
25.567,1847-01-01
25.589,1847-02-01
23.865,1847-03-01
24.046,1847-04-01
23.027,1847-05-01
22.563,1847-06-01
23.238,1847-07-01
23.775,1847-08-01
24.58,1847-09-01
24.754,1847-10-01
25.415,1847-11-01
23.942,1847-12-01
23.781,1848-01-01
25.889,1848-02-01
24.561,1848-03-01
24.286,1848-04-01
23.068,1848-05-01
22.832,1848-06-01
23.345,1848-07-01
23.644,1848-08-01
24.092,1848-09-01
24.961,1848-10-01
24.898,1848-11-01
24.599,1848-12-01
25.315,1849-01-01
25.139,1849-02-01
25.345,1849-03-01
23.405,1849-04-01
22.768,1849-05-01
22.917,1849-06-01
23.348,1849-07-01
23.902,1849-08-01
24.242,1849-09-01
25.103,1849-10-01
25.347,1849-11-01
23.892,1849-12-01
24.062,1850-01-01
25.539,1850-02-01
24.867,1850-03-01
23.692,1850-04-01
22.748,1850-05-01
22.98,1850-06-01
23.578,1850-07-01
24.176,1850-08-01
24.551,1850-09-01
24.468,1850-10-01
24.604,1850-11-01
24.643,1850-12-01
25.414,1851-01-01
25.06,1851-02-01
24.234,1851-03-01
24.004,1851-04-01
23.567,1851-05-01
23.046,1851-06-01
23.617,1851-07-01
24.073,1851-08-01
24.492,1851-09-01
25.073,1851-10-01
24.642,1851-11-01
24.886,1851-12-01
25.197,1852-01-01
24.767,1852-02-01
24.331,1852-03-01
24.065,1852-04-01
23.972,1852-05-01
23.099,1852-06-01
23.45,1852-07-01
23.673,1852-08-01
24.553,1852-09-01
24.888,1852-10-01
24.708,1852-11-01
25.616,1852-12-01
24.939,1853-01-01
24.372,1853-02-01
24.239,1853-03-01
24.245,1853-04-01
23.578,1853-05-01
23.132,1853-06-01
23.654,1853-07-01
24.433,1853-08-01
24.951,1853-09-01
24.934,1853-10-01
24.989,1853-11-01
24.977,1853-12-01
24.274,1854-01-01
24.473,1854-02-01
24.639,1854-03-01
24.358,1854-04-01
23.77,1854-05-01
22.982,1854-06-01
23.648,1854-07-01
24.227,1854-08-01
24.818,1854-09-01
25.929,1854-10-01
25.276,1854-11-01
25.187,1854-12-01
25.844,1855-01-01
25.43,1855-02-01
24.982,1855-03-01
24.989,1855-04-01
24.067,1855-05-01
23.189,1855-06-01
23.147,1855-07-01
24.175,1855-08-01
24.49,1855-09-01
24.815,1855-10-01
24.941,1855-11-01
23.822,1855-12-01
24.926,1856-01-01
24.198,1856-02-01
24.147,1856-03-01
24.226,1856-04-01
23.241,1856-05-01
23.182,1856-06-01
22.882,1856-07-01
23.408,1856-08-01
23.959,1856-09-01
24.162,1856-10-01
24.698,1856-11-01
24.554,1856-12-01
24.642,1857-01-01
24.649,1857-02-01
24.369,1857-03-01
22.976,1857-04-01
22.834,1857-05-01
22.66,1857-06-01
23.191,1857-07-01
23.516,1857-08-01
24.231,1857-09-01
24.58,1857-10-01
25.263,1857-11-01
25.253,1857-12-01
25.207,1858-01-01
24.626,1858-02-01
24.726,1858-03-01
24.397,1858-04-01
23.707,1858-05-01
22.481,1858-06-01
22.399,1858-07-01
23.519,1858-08-01
23.77,1858-09-01
24.339,1858-10-01
24.994,1858-11-01
23.719,1858-12-01
24.494,1859-01-01
24.62,1859-02-01
25.323,1859-03-01
25.183,1859-04-01
24.019,1859-05-01
23.053,1859-06-01
22.819,1859-07-01
23.509,1859-08-01
24.343,1859-09-01
25.246,1859-10-01
25.119,1859-11-01
24.688,1859-12-01
24.985,1860-01-01
24.706,1860-02-01
23.924,1860-03-01
24.33,1860-04-01
23.663,1860-05-01
23.4,1860-06-01
23.608,1860-07-01
24.952,1860-08-01
25.576,1860-09-01
25.491,1860-10-01
24.61,1860-11-01
23.798,1860-12-01
23.729,1861-01-01
24.65,1861-02-01
24.551,1861-03-01
24.401,1861-04-01
23.438,1861-05-01
22.688,1861-06-01
22.614,1861-07-01
24.46,1861-08-01
24.614,1861-09-01
24.56,1861-10-01
25.019,1861-11-01
24.497,1861-12-01
23.816,1862-01-01
24.105,1862-02-01
24.562,1862-03-01
24.098,1862-04-01
24.01,1862-05-01
22.986,1862-06-01
22.665,1862-07-01
23.336,1862-08-01
23.994,1862-09-01
24.849,1862-10-01
24.639,1862-11-01
24.031,1862-12-01
25.765,1863-01-01
25.12,1863-02-01
24.486,1863-03-01
24.485,1863-04-01
23.531,1863-05-01
23.021,1863-06-01
22.836,1863-07-01
23.416,1863-08-01
24.019,1863-09-01
24.412,1863-10-01
24.625,1863-11-01
24.606,1863-12-01
24.404,1864-01-01
24.534,1864-02-01
24.348,1864-03-01
23.999,1864-04-01
23.832,1864-05-01
23.12,1864-06-01
23.105,1864-07-01
23.62,1864-08-01
24.663,1864-09-01
24.887,1864-10-01
24.758,1864-11-01
24.307,1864-12-01
25.519,1865-01-01
24.144,1865-02-01
23.916,1865-03-01
23.861,1865-04-01
23.61,1865-05-01
23.188,1865-06-01
23.146,1865-07-01
23.89,1865-08-01
24.599,1865-09-01
25.108,1865-10-01
25.363,1865-11-01
24.428,1865-12-01
25.42,1866-01-01
24.175,1866-02-01
24.146,1866-03-01
24.117,1866-04-01
23.757,1866-05-01
22.617,1866-06-01
23.553,1866-07-01
24.108,1866-08-01
24.916,1866-09-01
24.62,1866-10-01
25.267,1866-11-01
25.368,1866-12-01
24.733,1867-01-01
24.676,1867-02-01
24.362,1867-03-01
24.51,1867-04-01
23.575,1867-05-01
23.266,1867-06-01
23.198,1867-07-01
24.157,1867-08-01
24.904,1867-09-01
25.149,1867-10-01
25.82,1867-11-01
25.569,1867-12-01
24.988,1868-01-01
24.389,1868-02-01
24.745,1868-03-01
24.225,1868-04-01
24.036,1868-05-01
23.522,1868-06-01
23.806,1868-07-01
24.444,1868-08-01
25.07,1868-09-01
25.725,1868-10-01
25.127,1868-11-01
25.248,1868-12-01
25.354,1869-01-01
25.748,1869-02-01
24.627,1869-03-01
24.684,1869-04-01
24.6,1869-05-01
23.747,1869-06-01
23.49,1869-07-01
24.31,1869-08-01
25.298,1869-09-01
25.172,1869-10-01
25.304,1869-11-01
24.634,1869-12-01
24.98,1870-01-01
24.718,1870-02-01
24.704,1870-03-01
24.293,1870-04-01
24.196,1870-05-01
23.692,1870-06-01
23.705,1870-07-01
23.995,1870-08-01
24.918,1870-09-01
25.607,1870-10-01
25.194,1870-11-01
24.518,1870-12-01
24.768,1871-01-01
24.5,1871-02-01
25.078,1871-03-01
24.716,1871-04-01
23.682,1871-05-01
23.034,1871-06-01
23.122,1871-07-01
24.328,1871-08-01
24.887,1871-09-01
25.423,1871-10-01
24.825,1871-11-01
24.874,1871-12-01
25.047,1872-01-01
24.973,1872-02-01
25.045,1872-03-01
24.043,1872-04-01
23.663,1872-05-01
22.823,1872-06-01
23.083,1872-07-01
24.289,1872-08-01
25.347,1872-09-01
25.344,1872-10-01
25.007,1872-11-01
24.565,1872-12-01
25.317,1873-01-01
25.371,1873-02-01
24.645,1873-03-01
24.249,1873-04-01
24.653,1873-05-01
23.829,1873-06-01
23.416,1873-07-01
24.553,1873-08-01
24.987,1873-09-01
25.373,1873-10-01
25.142,1873-11-01
25.366,1873-12-01
25.137,1874-01-01
25.024,1874-02-01
24.483,1874-03-01
24.446,1874-04-01
23.659,1874-05-01
23.114,1874-06-01
23.057,1874-07-01
24.017,1874-08-01
25.163,1874-09-01
25.155,1874-10-01
24.727,1874-11-01
24.622,1874-12-01
24.375,1875-01-01
24.527,1875-02-01
23.987,1875-03-01
23.844,1875-04-01
23.407,1875-05-01
22.525,1875-06-01
22.75,1875-07-01
23.346,1875-08-01
24.358,1875-09-01
24.71,1875-10-01
24.236,1875-11-01
24.894,1875-12-01
24.856,1876-01-01
24.695,1876-02-01
24.872,1876-03-01
24.237,1876-04-01
23.76,1876-05-01
22.742,1876-06-01
23.301,1876-07-01
23.598,1876-08-01
24.804,1876-09-01
25.073,1876-10-01
24.6,1876-11-01
24.054,1876-12-01
24.984,1877-01-01
25.254,1877-02-01
25.656,1877-03-01
24.852,1877-04-01
23.889,1877-05-01
23.335,1877-06-01
24.172,1877-07-01
24.406,1877-08-01
25.353,1877-09-01
25.751,1877-10-01
25.564,1877-11-01
24.873,1877-12-01
25.001,1878-01-01
26.04,1878-02-01
26.756,1878-03-01
25.6,1878-04-01
23.527,1878-05-01
23.726,1878-06-01
23.81,1878-07-01
24.208,1878-08-01
25.295,1878-09-01
25.399,1878-10-01
25.791,1878-11-01
24.973,1878-12-01
24.92,1879-01-01
24.922,1879-02-01
24.728,1879-03-01
23.962,1879-04-01
23.284,1879-05-01
22.655,1879-06-01
23.285,1879-07-01
23.341,1879-08-01
24.22,1879-09-01
25.17,1879-10-01
24.999,1879-11-01
24.28,1879-12-01
24.492,1880-01-01
24.411,1880-02-01
24.649,1880-03-01
23.887,1880-04-01
23.905,1880-05-01
23.428,1880-06-01
23.517,1880-07-01
24.686,1880-08-01
24.305,1880-09-01
24.741,1880-10-01
25.137,1880-11-01
24.951,1880-12-01
25.065,1881-01-01
24.744,1881-02-01
25.291,1881-03-01
24.479,1881-04-01
23.876,1881-05-01
22.782,1881-06-01
23.063,1881-07-01
23.756,1881-08-01
25.152,1881-09-01
25.264,1881-10-01
24.696,1881-11-01
25.049,1881-12-01
25.318,1882-01-01
24.962,1882-02-01
24.807,1882-03-01
23.845,1882-04-01
23.606,1882-05-01
22.518,1882-06-01
22.371,1882-07-01
23.947,1882-08-01
24.533,1882-09-01
24.912,1882-10-01
24.399,1882-11-01
23.622,1882-12-01
24.196,1883-01-01
24.284,1883-02-01
25.022,1883-03-01
23.944,1883-04-01
23.578,1883-05-01
23.096,1883-06-01
22.882,1883-07-01
23.263,1883-08-01
24.412,1883-09-01
25.097,1883-10-01
24.491,1883-11-01
24.803,1883-12-01
24.334,1884-01-01
24.426,1884-02-01
24.253,1884-03-01
23.667,1884-04-01
22.873,1884-05-01
22.373,1884-06-01
22.819,1884-07-01
24.504,1884-08-01
24.331,1884-09-01
24.596,1884-10-01
24.774,1884-11-01
24.62,1884-12-01
24.106,1885-01-01
24.475,1885-02-01
24.231,1885-03-01
24.217,1885-04-01
23.83,1885-05-01
22.638,1885-06-01
23.279,1885-07-01
23.772,1885-08-01
24.953,1885-09-01
25.103,1885-10-01
25.447,1885-11-01
25.685,1885-12-01
24.787,1886-01-01
23.966,1886-02-01
24.615,1886-03-01
24.297,1886-04-01
23.042,1886-05-01
22.171,1886-06-01
22.556,1886-07-01
23.317,1886-08-01
24.779,1886-09-01
24.801,1886-10-01
24.858,1886-11-01
24.926,1886-12-01
24.04,1887-01-01
24.502,1887-02-01
24.284,1887-03-01
24.059,1887-04-01
23.449,1887-05-01
23.059,1887-06-01
22.895,1887-07-01
24.361,1887-08-01
24.956,1887-09-01
25.31,1887-10-01
25.111,1887-11-01
25.324,1887-12-01
24.472,1888-01-01
24.654,1888-02-01
24.466,1888-03-01
24.001,1888-04-01
23.354,1888-05-01
22.772,1888-06-01
23.228,1888-07-01
24.192,1888-08-01
25.787,1888-09-01
26.207,1888-10-01
25.899,1888-11-01
25.568,1888-12-01
25.483,1889-01-01
25.868,1889-02-01
25.728,1889-03-01
25.054,1889-04-01
24.296,1889-05-01
22.464,1889-06-01
23.257,1889-07-01
23.594,1889-08-01
24.317,1889-09-01
25.057,1889-10-01
25.018,1889-11-01
25.532,1889-12-01
24.461,1890-01-01
24.651,1890-02-01
24.487,1890-03-01
23.761,1890-04-01
23.046,1890-05-01
22.164,1890-06-01
23.048,1890-07-01
23.521,1890-08-01
24.92,1890-09-01
25.086,1890-10-01
24.873,1890-11-01
24.948,1890-12-01
24.341,1891-01-01
24.541,1891-02-01
24.747,1891-03-01
24.192,1891-04-01
23.52,1891-05-01
23.06,1891-06-01
22.776,1891-07-01
23.824,1891-08-01
24.934,1891-09-01
25.16,1891-10-01
25.092,1891-11-01
24.982,1891-12-01
25.146,1892-01-01
25.101,1892-02-01
24.899,1892-03-01
24.1,1892-04-01
23.129,1892-05-01
22.688,1892-06-01
22.367,1892-07-01
23.5,1892-08-01
24.665,1892-09-01
25.064,1892-10-01
24.668,1892-11-01
24.478,1892-12-01
24.087,1893-01-01
23.874,1893-02-01
24.494,1893-03-01
23.97,1893-04-01
23.182,1893-05-01
22.398,1893-06-01
22.955,1893-07-01
23.275,1893-08-01
24.145,1893-09-01
24.834,1893-10-01
24.653,1893-11-01
25.06,1893-12-01
25.198,1894-01-01
25.238,1894-02-01
24.953,1894-03-01
23.923,1894-04-01
23.536,1894-05-01
21.91,1894-06-01
22.613,1894-07-01
23.825,1894-08-01
24.908,1894-09-01
25.618,1894-10-01
25.274,1894-11-01
24.997,1894-12-01
24.699,1895-01-01
24.446,1895-02-01
24.951,1895-03-01
24.619,1895-04-01
23.74,1895-05-01
22.995,1895-06-01
22.949,1895-07-01
24.333,1895-08-01
24.83,1895-09-01
25.316,1895-10-01
25.104,1895-11-01
25.626,1895-12-01
24.832,1896-01-01
25.172,1896-02-01
24.682,1896-03-01
23.931,1896-04-01
23.531,1896-05-01
22.819,1896-06-01
23.225,1896-07-01
24.516,1896-08-01
25.535,1896-09-01
25.539,1896-10-01
25.584,1896-11-01
25.685,1896-12-01
25.226,1897-01-01
24.987,1897-02-01
25.016,1897-03-01
25.071,1897-04-01
24.391,1897-05-01
22.591,1897-06-01
22.197,1897-07-01
23.73,1897-08-01
24.457,1897-09-01
25.478,1897-10-01
24.92,1897-11-01
25.549,1897-12-01
25.665,1898-01-01
25.135,1898-02-01
24.75,1898-03-01
24.418,1898-04-01
23.446,1898-05-01
23.369,1898-06-01
23.074,1898-07-01
23.748,1898-08-01
24.347,1898-09-01
24.742,1898-10-01
25.027,1898-11-01
24.666,1898-12-01
25.004,1899-01-01
24.313,1899-02-01
24.756,1899-03-01
24.625,1899-04-01
24.054,1899-05-01
22.288,1899-06-01
22.932,1899-07-01
24.492,1899-08-01
24.894,1899-09-01
25.16,1899-10-01
25.714,1899-11-01
25.133,1899-12-01
25.086,1900-01-01
25.259,1900-02-01
25.835,1900-03-01
24.602,1900-04-01
24.393,1900-05-01
23.518,1900-06-01
23.81,1900-07-01
24.313,1900-08-01
25.297,1900-09-01
25.799,1900-10-01
25.54,1900-11-01
25.406,1900-12-01
25.144,1901-01-01
25.441,1901-02-01
25.209,1901-03-01
24.345,1901-04-01
23.815,1901-05-01
23.407,1901-06-01
24.01,1901-07-01
24.82,1901-08-01
25.632,1901-09-01
25.78,1901-10-01
25.216,1901-11-01
24.512,1901-12-01
24.934,1902-01-01
24.993,1902-02-01
24.656,1902-03-01
24.398,1902-04-01
24.412,1902-05-01
24.003,1902-06-01
23.761,1902-07-01
23.661,1902-08-01
25.379,1902-09-01
25.173,1902-10-01
25.698,1902-11-01
25.462,1902-12-01
25.198,1903-01-01
25.491,1903-02-01
25.367,1903-03-01
24.399,1903-04-01
23.597,1903-05-01
23.618,1903-06-01
23.312,1903-07-01
24.001,1903-08-01
24.854,1903-09-01
25.021,1903-10-01
25.04,1903-11-01
24.997,1903-12-01
24.526,1904-01-01
24.54,1904-02-01
24.574,1904-03-01
24.008,1904-04-01
23.024,1904-05-01
22.472,1904-06-01
22.774,1904-07-01
23.415,1904-08-01
24.466,1904-09-01
24.454,1904-10-01
24.959,1904-11-01
24.734,1904-12-01
24.733,1905-01-01
24.708,1905-02-01
24.636,1905-03-01
24.237,1905-04-01
24.675,1905-05-01
23.931,1905-06-01
23.422,1905-07-01
24.235,1905-08-01
25.159,1905-09-01
26.087,1905-10-01
25.76,1905-11-01
25.293,1905-12-01
24.875,1906-01-01
24.867,1906-02-01
24.765,1906-03-01
24.31,1906-04-01
24.229,1906-05-01
22.868,1906-06-01
23.188,1906-07-01
24.294,1906-08-01
24.757,1906-09-01
25.308,1906-10-01
25.53,1906-11-01
25.198,1906-12-01
24.786,1907-01-01
24.805,1907-02-01
25.052,1907-03-01
24.349,1907-04-01
23.466,1907-05-01
23.135,1907-06-01
22.238,1907-07-01
23.455,1907-08-01
25.236,1907-09-01
25.194,1907-10-01
25.297,1907-11-01
25.075,1907-12-01
25.158,1908-01-01
25.215,1908-02-01
24.887,1908-03-01
24.548,1908-04-01
23.784,1908-05-01
23.294,1908-06-01
23.547,1908-07-01
23.317,1908-08-01
25.387,1908-09-01
24.71,1908-10-01
24.926,1908-11-01
25.448,1908-12-01
25.128,1909-01-01
25.31,1909-02-01
24.989,1909-03-01
24.433,1909-04-01
22.935,1909-05-01
23.076,1909-06-01
22.903,1909-07-01
23.827,1909-08-01
25.106,1909-09-01
24.877,1909-10-01
25.363,1909-11-01
24.914,1909-12-01
24.973,1910-01-01
25.09,1910-02-01
24.685,1910-03-01
24.605,1910-04-01
23.188,1910-05-01
23.404,1910-06-01
23.085,1910-07-01
24.269,1910-08-01
25.121,1910-09-01
24.88,1910-10-01
24.91,1910-11-01
24.807,1910-12-01
24.583,1911-01-01
25.026,1911-02-01
24.231,1911-03-01
24.239,1911-04-01
23.621,1911-05-01
22.706,1911-06-01
22.505,1911-07-01
23.814,1911-08-01
24.87,1911-09-01
25.016,1911-10-01
25.573,1911-11-01
25.285,1911-12-01
25.297,1912-01-01
25.238,1912-02-01
24.84,1912-03-01
24.719,1912-04-01
24.312,1912-05-01
23.545,1912-06-01
22.339,1912-07-01
24.155,1912-08-01
24.349,1912-09-01
24.997,1912-10-01
25.174,1912-11-01
24.765,1912-12-01
24.863,1913-01-01
24.754,1913-02-01
25.131,1913-03-01
24.758,1913-04-01
23.711,1913-05-01
23.214,1913-06-01
23.37,1913-07-01
24.0,1913-08-01
24.948,1913-09-01
25.441,1913-10-01
25.717,1913-11-01
25.241,1913-12-01
25.475,1914-01-01
25.178,1914-02-01
25.374,1914-03-01
24.663,1914-04-01
23.794,1914-05-01
24.11,1914-06-01
23.939,1914-07-01
23.87,1914-08-01
25.493,1914-09-01
25.626,1914-10-01
25.776,1914-11-01
25.493,1914-12-01
25.61,1915-01-01
25.941,1915-02-01
26.044,1915-03-01
25.788,1915-04-01
25.453,1915-05-01
23.032,1915-06-01
23.43,1915-07-01
24.79,1915-08-01
25.365,1915-09-01
25.716,1915-10-01
25.192,1915-11-01
25.062,1915-12-01
24.956,1916-01-01
24.99,1916-02-01
24.761,1916-03-01
24.679,1916-04-01
24.135,1916-05-01
22.507,1916-06-01
22.572,1916-07-01
24.033,1916-08-01
25.885,1916-09-01
25.164,1916-10-01
25.173,1916-11-01
24.461,1916-12-01
24.375,1917-01-01
24.154,1917-02-01
24.578,1917-03-01
23.86,1917-04-01
22.322,1917-05-01
22.166,1917-06-01
22.389,1917-07-01
23.151,1917-08-01
24.684,1917-09-01
24.532,1917-10-01
24.911,1917-11-01
24.448,1917-12-01
24.455,1918-01-01
24.341,1918-02-01
24.561,1918-03-01
24.255,1918-04-01
23.935,1918-05-01
23.02,1918-06-01
22.71,1918-07-01
23.668,1918-08-01
24.983,1918-09-01
25.234,1918-10-01
25.446,1918-11-01
25.106,1918-12-01
25.343,1919-01-01
25.531,1919-02-01
25.48,1919-03-01
25.174,1919-04-01
24.824,1919-05-01
23.73,1919-06-01
23.428,1919-07-01
23.399,1919-08-01
25.121,1919-09-01
25.548,1919-10-01
25.385,1919-11-01
25.078,1919-12-01
25.287,1920-01-01
25.245,1920-02-01
25.075,1920-03-01
24.704,1920-04-01
23.575,1920-05-01
22.782,1920-06-01
22.606,1920-07-01
23.371,1920-08-01
24.753,1920-09-01
25.416,1920-10-01
25.305,1920-11-01
24.8,1920-12-01
24.897,1921-01-01
24.975,1921-02-01
25.003,1921-03-01
24.122,1921-04-01
24.044,1921-05-01
21.797,1921-06-01
21.865,1921-07-01
24.311,1921-08-01
24.784,1921-09-01
25.185,1921-10-01
24.974,1921-11-01
25.358,1921-12-01
25.221,1922-01-01
25.202,1922-02-01
25.083,1922-03-01
24.672,1922-04-01
23.828,1922-05-01
23.044,1922-06-01
22.88,1922-07-01
24.346,1922-08-01
25.154,1922-09-01
24.687,1922-10-01
25.074,1922-11-01
24.813,1922-12-01
24.752,1923-01-01
24.85,1923-02-01
24.903,1923-03-01
24.493,1923-04-01
23.248,1923-05-01
23.128,1923-06-01
22.171,1923-07-01
23.986,1923-08-01
24.953,1923-09-01
25.046,1923-10-01
25.203,1923-11-01
25.563,1923-12-01
25.392,1924-01-01
25.132,1924-02-01
25.456,1924-03-01
24.783,1924-04-01
23.719,1924-05-01
23.246,1924-06-01
22.898,1924-07-01
23.031,1924-08-01
24.849,1924-09-01
24.516,1924-10-01
25.272,1924-11-01
24.884,1924-12-01
24.718,1925-01-01
24.871,1925-02-01
24.786,1925-03-01
25.06,1925-04-01
24.076,1925-05-01
22.79,1925-06-01
22.811,1925-07-01
24.516,1925-08-01
24.914,1925-09-01
24.983,1925-10-01
25.37,1925-11-01
25.557,1925-12-01
25.577,1926-01-01
25.687,1926-02-01
25.696,1926-03-01
24.904,1926-04-01
23.936,1926-05-01
24.021,1926-06-01
22.748,1926-07-01
24.398,1926-08-01
25.868,1926-09-01
25.763,1926-10-01
26.114,1926-11-01
25.391,1926-12-01
25.428,1927-01-01
25.154,1927-02-01
25.303,1927-03-01
24.66,1927-04-01
23.76,1927-05-01
22.777,1927-06-01
22.57,1927-07-01
24.196,1927-08-01
25.209,1927-09-01
25.639,1927-10-01
26.048,1927-11-01
25.678,1927-12-01
25.455,1928-01-01
25.787,1928-02-01
25.639,1928-03-01
25.295,1928-04-01
24.46,1928-05-01
23.794,1928-06-01
23.199,1928-07-01
23.705,1928-08-01
25.124,1928-09-01
25.504,1928-10-01
25.954,1928-11-01
25.351,1928-12-01
25.5,1929-01-01
25.236,1929-02-01
25.079,1929-03-01
24.391,1929-04-01
23.35,1929-05-01
23.031,1929-06-01
23.047,1929-07-01
24.393,1929-08-01
25.364,1929-09-01
25.63,1929-10-01
25.668,1929-11-01
25.043,1929-12-01
25.411,1930-01-01
25.28,1930-02-01
25.551,1930-03-01
24.527,1930-04-01
24.231,1930-05-01
23.905,1930-06-01
23.218,1930-07-01
24.447,1930-08-01
25.074,1930-09-01
25.434,1930-10-01
25.484,1930-11-01
25.564,1930-12-01
25.96,1931-01-01
25.662,1931-02-01
25.499,1931-03-01
25.126,1931-04-01
23.755,1931-05-01
23.0,1931-06-01
23.165,1931-07-01
23.908,1931-08-01
24.911,1931-09-01
25.519,1931-10-01
25.449,1931-11-01
25.601,1931-12-01
25.045,1932-01-01
25.555,1932-02-01
25.358,1932-03-01
25.403,1932-04-01
24.202,1932-05-01
23.7,1932-06-01
23.705,1932-07-01
24.047,1932-08-01
25.324,1932-09-01
25.753,1932-10-01
25.964,1932-11-01
25.616,1932-12-01
25.46,1933-01-01
25.442,1933-02-01
25.289,1933-03-01
24.442,1933-04-01
23.988,1933-05-01
22.733,1933-06-01
22.691,1933-07-01
24.248,1933-08-01
25.468,1933-09-01
25.33,1933-10-01
25.057,1933-11-01
25.202,1933-12-01
24.945,1934-01-01
24.884,1934-02-01
25.119,1934-03-01
24.598,1934-04-01
23.896,1934-05-01
23.64,1934-06-01
23.088,1934-07-01
24.382,1934-08-01
25.158,1934-09-01
24.941,1934-10-01
25.678,1934-11-01
25.454,1934-12-01
25.514,1935-01-01
25.345,1935-02-01
25.6,1935-03-01
24.29,1935-04-01
23.544,1935-05-01
23.809,1935-06-01
23.616,1935-07-01
24.162,1935-08-01
25.062,1935-09-01
25.822,1935-10-01
25.644,1935-11-01
25.829,1935-12-01
25.316,1936-01-01
25.357,1936-02-01
25.609,1936-03-01
24.965,1936-04-01
24.986,1936-05-01
23.948,1936-06-01
23.407,1936-07-01
24.023,1936-08-01
25.558,1936-09-01
26.069,1936-10-01
25.901,1936-11-01
25.594,1936-12-01
25.581,1937-01-01
25.801,1937-02-01
25.627,1937-03-01
24.522,1937-04-01
23.729,1937-05-01
23.857,1937-06-01
23.669,1937-07-01
25.164,1937-08-01
25.552,1937-09-01
25.405,1937-10-01
