AverageTemperature,date
-7.868,1832-01-01
-7.932,1832-02-01
-7.996,1832-03-01
-8.06,1832-04-01
-8.124,1832-05-01
-8.189,1832-06-01
-8.253,1832-07-01
-8.317,1832-08-01
-8.381,1832-09-01
-8.445,1832-10-01
-8.509,1832-11-01
-8.573,1832-12-01
-8.637,1833-01-01
-5.766,1833-02-01
-0.212,1833-03-01
6.847,1833-04-01
12.857,1833-05-01
17.132,1833-06-01
19.432,1833-07-01
17.803,1833-08-01
13.409,1833-09-01
6.034,1833-10-01
0.426,1833-11-01
-6.853,1833-12-01
-10.881,1834-01-01
-5.797,1834-02-01
1.896,1834-03-01
7.279,1834-04-01
13.542,1834-05-01
17.014,1834-06-01
19.733,1834-07-01
17.908,1834-08-01
13.841,1834-09-01
6.399,1834-10-01
0.373,1834-11-01
-6.089,1834-12-01
-7.78,1835-01-01
-4.743,1835-02-01
-0.187,1835-03-01
7.346,1835-04-01
12.049,1835-05-01
16.19,1835-06-01
18.317,1835-07-01
16.827,1835-08-01
11.886,1835-09-01
5.555,1835-10-01
-2.156,1835-11-01
-8.093,1835-12-01
-8.618,1836-01-01
-6.027,1836-02-01
1.3,1836-03-01
6.922,1836-04-01
11.978,1836-05-01
17.034,1836-06-01
19.273,1836-07-01
17.874,1836-08-01
12.888,1836-09-01
7.054,1836-10-01
-2.368,1836-11-01
-6.32,1836-12-01
-2.63,1837-01-01
1.06,1837-02-01
4.75,1837-03-01
8.441,1837-04-01
12.131,1837-05-01
15.821,1837-06-01
19.511,1837-07-01
18.208,1837-08-01
13.095,1837-09-01
6.185,1837-10-01
-1.972,1837-11-01
-6.206,1837-12-01
-11.732,1838-01-01
-6.76,1838-02-01
-0.594,1838-03-01
7.168,1838-04-01
12.151,1838-05-01
17.238,1838-06-01
20.321,1838-07-01
18.585,1838-08-01
13.085,1838-09-01
6.993,1838-10-01
-1.134,1838-11-01
-6.741,1838-12-01
-9.02,1839-01-01
-5.002,1839-02-01
-1.718,1839-03-01
7.152,1839-04-01
12.133,1839-05-01
16.984,1839-06-01
19.807,1839-07-01
18.542,1839-08-01
13.358,1839-09-01
5.759,1839-10-01
-2.505,1839-11-01
-9.261,1839-12-01
-8.354,1840-01-01
-5.883,1840-02-01
-0.501,1840-03-01
7.828,1840-04-01
13.377,1840-05-01
17.51,1840-06-01
20.408,1840-07-01
18.355,1840-08-01
13.24,1840-09-01
5.559,1840-10-01
-1.757,1840-11-01
-7.559,1840-12-01
-10.354,1841-01-01
-5.737,1841-02-01
-1.438,1841-03-01
6.265,1841-04-01
12.844,1841-05-01
16.733,1841-06-01
19.732,1841-07-01
18.165,1841-08-01
13.047,1841-09-01
6.601,1841-10-01
-1.528,1841-11-01
-8.181,1841-12-01
-8.676,1842-01-01
-5.176,1842-02-01
2.042,1842-03-01
8.524,1842-04-01
12.774,1842-05-01
16.842,1842-06-01
18.57,1842-07-01
17.789,1842-08-01
13.338,1842-09-01
6.289,1842-10-01
-1.305,1842-11-01
-5.669,1842-12-01
-8.042,1843-01-01
-3.91,1843-02-01
0.972,1843-03-01
8.101,1843-04-01
12.334,1843-05-01
16.605,1843-06-01
19.379,1843-07-01
18.454,1843-08-01
13.55,1843-09-01
6.48,1843-10-01
-1.301,1843-11-01
-5.655,1843-12-01
-8.012,1844-01-01
-5.701,1844-02-01
1.603,1844-03-01
6.929,1844-04-01
12.024,1844-05-01
16.802,1844-06-01
19.01,1844-07-01
18.212,1844-08-01
13.024,1844-09-01
7.039,1844-10-01
-0.481,1844-11-01
-7.831,1844-12-01
-7.781,1845-01-01
-6.311,1845-02-01
0.989,1845-03-01
7.587,1845-04-01
13.343,1845-05-01
17.814,1845-06-01
19.566,1845-07-01
17.966,1845-08-01
13.379,1845-09-01
6.178,1845-10-01
-1.237,1845-11-01
-9.217,1845-12-01
-8.316,1846-01-01
-4.145,1846-02-01
1.82,1846-03-01
6.635,1846-04-01
12.54,1846-05-01
17.91,1846-06-01
20.339,1846-07-01
18.885,1846-08-01
13.954,1846-09-01
6.212,1846-10-01
-1.173,1846-11-01
-5.611,1846-12-01
-7.477,1847-01-01
-5.012,1847-02-01
0.388,1847-03-01
7.95,1847-04-01
12.657,1847-05-01
16.72,1847-06-01
19.687,1847-07-01
17.967,1847-08-01
13.285,1847-09-01
6.553,1847-10-01
0.361,1847-11-01
-7.994,1847-12-01
-10.862,1848-01-01
-4.909,1848-02-01
0.674,1848-03-01
6.987,1848-04-01
12.685,1848-05-01
17.052,1848-06-01
19.714,1848-07-01
17.895,1848-08-01
13.154,1848-09-01
6.469,1848-10-01
-1.319,1848-11-01
-6.263,1848-12-01
-7.779,1849-01-01
-5.032,1849-02-01
1.694,1849-03-01
6.773,1849-04-01
12.113,1849-05-01
17.051,1849-06-01
19.082,1849-07-01
18.477,1849-08-01
13.438,1849-09-01
6.537,1849-10-01
-1.145,1849-11-01
-7.951,1849-12-01
-9.667,1850-01-01
-5.662,1850-02-01
1.352,1850-03-01
6.279,1850-04-01
12.577,1850-05-01
16.993,1850-06-01
19.555,1850-07-01
18.341,1850-08-01
13.558,1850-09-01
6.557,1850-10-01
-1.895,1850-11-01
-7.102,1850-12-01
-8.463,1851-01-01
-5.701,1851-02-01
-0.723,1851-03-01
5.575,1851-04-01
12.563,1851-05-01
17.627,1851-06-01
19.942,1851-07-01
18.39,1851-08-01
13.148,1851-09-01
6.403,1851-10-01
-2.224,1851-11-01
-7.143,1851-12-01
-8.867,1852-01-01
-6.925,1852-02-01
-1.233,1852-03-01
6.664,1852-04-01
13.003,1852-05-01
17.581,1852-06-01
20.164,1852-07-01
17.961,1852-08-01
13.287,1852-09-01
7.235,1852-10-01
-2.132,1852-11-01
-6.448,1852-12-01
-10.412,1853-01-01
-7.018,1853-02-01
0.57,1853-03-01
6.508,1853-04-01
12.977,1853-05-01
17.816,1853-06-01
20.668,1853-07-01
18.727,1853-08-01
14.271,1853-09-01
6.108,1853-10-01
-1.21,1853-11-01
-7.034,1853-12-01
-8.36,1854-01-01
-7.285,1854-02-01
1.277,1854-03-01
7.468,1854-04-01
13.737,1854-05-01
17.213,1854-06-01
20.464,1854-07-01
18.893,1854-08-01
13.767,1854-09-01
7.606,1854-10-01
-0.553,1854-11-01
-6.55,1854-12-01
-8.637,1855-01-01
-4.503,1855-02-01
1.137,1855-03-01
9.113,1855-04-01
13.485,1855-05-01
17.564,1855-06-01
19.643,1855-07-01
18.485,1855-08-01
13.575,1855-09-01
6.504,1855-10-01
-1.259,1855-11-01
-6.92,1855-12-01
-8.836,1856-01-01
-7.404,1856-02-01
0.855,1856-03-01
7.611,1856-04-01
12.691,1856-05-01
17.713,1856-06-01
19.882,1856-07-01
18.102,1856-08-01
13.106,1856-09-01
6.427,1856-10-01
-0.809,1856-11-01
-6.191,1856-12-01
-9.388,1857-01-01
-5.527,1857-02-01
0.65,1857-03-01
7.007,1857-04-01
11.994,1857-05-01
16.758,1857-06-01
19.457,1857-07-01
17.924,1857-08-01
13.398,1857-09-01
6.637,1857-10-01
-1.271,1857-11-01
-6.123,1857-12-01
-7.78,1858-01-01
-5.114,1858-02-01
0.711,1858-03-01
8.311,1858-04-01
12.869,1858-05-01
17.118,1858-06-01
19.355,1858-07-01
18.221,1858-08-01
13.661,1858-09-01
7.099,1858-10-01
0.121,1858-11-01
-7.603,1858-12-01
-8.218,1859-01-01
-5.759,1859-02-01
1.198,1859-03-01
8.828,1859-04-01
13.896,1859-05-01
17.472,1859-06-01
19.473,1859-07-01
18.432,1859-08-01
13.275,1859-09-01
7.019,1859-10-01
-0.371,1859-11-01
-6.823,1859-12-01
-9.758,1860-01-01
-5.915,1860-02-01
-1.899,1860-03-01
7.168,1860-04-01
12.469,1860-05-01
17.229,1860-06-01
19.237,1860-07-01
18.647,1860-08-01
14.458,1860-09-01
6.335,1860-10-01
-2.123,1860-11-01
-8.536,1860-12-01
-11.228,1861-01-01
-7.32,1861-02-01
0.381,1861-03-01
7.929,1861-04-01
12.404,1861-05-01
17.579,1861-06-01
19.694,1861-07-01
18.638,1861-08-01
13.232,1861-09-01
6.792,1861-10-01
-0.105,1861-11-01
-7.614,1861-12-01
-11.247,1862-01-01
-6.587,1862-02-01
-0.246,1862-03-01
6.586,1862-04-01
13.364,1862-05-01
17.365,1862-06-01
19.297,1862-07-01
18.367,1862-08-01
13.185,1862-09-01
6.697,1862-10-01
-2.424,1862-11-01
-8.98,1862-12-01
-7.265,1863-01-01
-3.661,1863-02-01
1.036,1863-03-01
7.564,1863-04-01
13.049,1863-05-01
17.566,1863-06-01
19.941,1863-07-01
18.234,1863-08-01
13.039,1863-09-01
6.169,1863-10-01
-1.373,1863-11-01
-6.964,1863-12-01
-8.794,1864-01-01
-6.392,1864-02-01
-0.127,1864-03-01
7.104,1864-04-01
12.652,1864-05-01
16.934,1864-06-01
19.699,1864-07-01
17.705,1864-08-01
13.1,1864-09-01
7.118,1864-10-01
-0.643,1864-11-01
-8.738,1864-12-01
-7.802,1865-01-01
-6.568,1865-02-01
-0.359,1865-03-01
7.56,1865-04-01
13.52,1865-05-01
17.707,1865-06-01
19.83,1865-07-01
18.59,1865-08-01
14.169,1865-09-01
7.145,1865-10-01
-1.253,1865-11-01
-7.611,1865-12-01
-7.891,1866-01-01
-5.785,1866-02-01
-0.165,1866-03-01
7.299,1866-04-01
12.911,1866-05-01
17.014,1866-06-01
20.193,1866-07-01
18.815,1866-08-01
13.284,1866-09-01
6.802,1866-10-01
-0.299,1866-11-01
-5.253,1866-12-01
-8.444,1867-01-01
-5.898,1867-02-01
1.292,1867-03-01
8.445,1867-04-01
12.908,1867-05-01
17.372,1867-06-01
20.031,1867-07-01
18.281,1867-08-01
13.721,1867-09-01
7.351,1867-10-01
1.099,1867-11-01
-5.048,1867-12-01
-8.198,1868-01-01
-5.68,1868-02-01
0.01,1868-03-01
8.35,1868-04-01
13.109,1868-05-01
17.187,1868-06-01
20.124,1868-07-01
18.423,1868-08-01
13.857,1868-09-01
7.666,1868-10-01
-1.117,1868-11-01
-6.745,1868-12-01
-8.37,1869-01-01
-3.973,1869-02-01
0.351,1869-03-01
7.372,1869-04-01
13.687,1869-05-01
17.292,1869-06-01
19.913,1869-07-01
18.552,1869-08-01
14.436,1869-09-01
7.543,1869-10-01
-0.901,1869-11-01
-8.312,1869-12-01
-9.641,1870-01-01
-6.546,1870-02-01
0.584,1870-03-01
7.965,1870-04-01
13.918,1870-05-01
17.635,1870-06-01
20.095,1870-07-01
18.414,1870-08-01
14.401,1870-09-01
7.148,1870-10-01
-1.579,1870-11-01
-8.486,1870-12-01
-9.293,1871-01-01
-5.987,1871-02-01
1.072,1871-03-01
7.984,1871-04-01
13.136,1871-05-01
17.713,1871-06-01
20.027,1871-07-01
18.952,1871-08-01
14.271,1871-09-01
7.631,1871-10-01
-1.247,1871-11-01
-7.8,1871-12-01
-10.036,1872-01-01
-6.835,1872-02-01
0.794,1872-03-01
7.373,1872-04-01
13.543,1872-05-01
17.517,1872-06-01
19.949,1872-07-01
18.516,1872-08-01
14.162,1872-09-01
7.071,1872-10-01
-0.615,1872-11-01
-6.003,1872-12-01
-9.928,1873-01-01
-4.767,1873-02-01
0.428,1873-03-01
8.079,1873-04-01
13.334,1873-05-01
17.625,1873-06-01
20.077,1873-07-01
18.263,1873-08-01
14.162,1873-09-01
7.341,1873-10-01
0.166,1873-11-01
-5.722,1873-12-01
-9.145,1874-01-01
-5.079,1874-02-01
0.097,1874-03-01
8.787,1874-04-01
13.295,1874-05-01
18.275,1874-06-01
19.711,1874-07-01
18.838,1874-08-01
14.78,1874-09-01
7.474,1874-10-01
-0.587,1874-11-01
-6.704,1874-12-01
-9.015,1875-01-01
-5.186,1875-02-01
1.99,1875-03-01
7.669,1875-04-01
13.585,1875-05-01
18.167,1875-06-01
19.962,1875-07-01
18.688,1875-08-01
13.831,1875-09-01
6.766,1875-10-01
-1.415,1875-11-01
-6.982,1875-12-01
-9.259,1876-01-01
-5.356,1876-02-01
0.45,1876-03-01
8.361,1876-04-01
13.31,1876-05-01
17.846,1876-06-01
19.923,1876-07-01
18.849,1876-08-01
13.651,1876-09-01
7.244,1876-10-01
-1.359,1876-11-01
-7.491,1876-12-01
-9.153,1877-01-01
-6.997,1877-02-01
1.12,1877-03-01
7.469,1877-04-01
12.68,1877-05-01
17.904,1877-06-01
19.994,1877-07-01
18.854,1877-08-01
14.362,1877-09-01
6.679,1877-10-01
-0.575,1877-11-01
-8.158,1877-12-01
-10.553,1878-01-01
-5.836,1878-02-01
2.204,1878-03-01
8.318,1878-04-01
12.759,1878-05-01
17.647,1878-06-01
20.269,1878-07-01
18.724,1878-08-01
14.572,1878-09-01
7.13,1878-10-01
-0.52,1878-11-01
-7.741,1878-12-01
-8.815,1879-01-01
-5.047,1879-02-01
0.593,1879-03-01
7.617,1879-04-01
13.431,1879-05-01
18.084,1879-06-01
19.905,1879-07-01
18.66,1879-08-01
14.482,1879-09-01
7.345,1879-10-01
-0.082,1879-11-01
-6.164,1879-12-01
-9.346,1880-01-01
-6.167,1880-02-01
1.964,1880-03-01
7.783,1880-04-01
13.55,1880-05-01
17.505,1880-06-01
18.916,1880-07-01
18.745,1880-08-01
14.028,1880-09-01
7.294,1880-10-01
-0.296,1880-11-01
-7.374,1880-12-01
-8.159,1881-01-01
-5.886,1881-02-01
-0.056,1881-03-01
8.009,1881-04-01
13.217,1881-05-01
17.064,1881-06-01
20.261,1881-07-01
18.616,1881-08-01
14.319,1881-09-01
7.354,1881-10-01
-0.622,1881-11-01
-7.883,1881-12-01
-7.176,1882-01-01
-5.818,1882-02-01
1.061,1882-03-01
8.388,1882-04-01
13.159,1882-05-01
17.641,1882-06-01
19.758,1882-07-01
18.358,1882-08-01
14.123,1882-09-01
7.051,1882-10-01
-1.48,1882-11-01
-8.286,1882-12-01
-9.172,1883-01-01
-7.149,1883-02-01
0.523,1883-03-01
7.111,1883-04-01
12.677,1883-05-01
18.091,1883-06-01
19.658,1883-07-01
18.454,1883-08-01
13.165,1883-09-01
7.541,1883-10-01
-1.904,1883-11-01
-6.672,1883-12-01
-7.871,1884-01-01
-6.472,1884-02-01
-0.351,1884-03-01
7.057,1884-04-01
12.702,1884-05-01
17.049,1884-06-01
19.502,1884-07-01
17.632,1884-08-01
14.342,1884-09-01
6.329,1884-10-01
-2.227,1884-11-01
-8.034,1884-12-01
-9.413,1885-01-01
-8.138,1885-02-01
0.533,1885-03-01
6.997,1885-04-01
12.887,1885-05-01
17.518,1885-06-01
19.147,1885-07-01
18.688,1885-08-01
13.526,1885-09-01
7.215,1885-10-01
-1.438,1885-11-01
-5.948,1885-12-01
-8.855,1886-01-01
-7.898,1886-02-01
0.712,1886-03-01
7.722,1886-04-01
13.197,1886-05-01
17.469,1886-06-01
19.539,1886-07-01
18.506,1886-08-01
13.815,1886-09-01
7.139,1886-10-01
-1.423,1886-11-01
-6.546,1886-12-01
-11.115,1887-01-01
-6.298,1887-02-01
0.392,1887-03-01
8.191,1887-04-01
13.09,1887-05-01
16.409,1887-06-01
20.295,1887-07-01
18.282,1887-08-01
13.972,1887-09-01
7.592,1887-10-01
0.258,1887-11-01
-6.702,1887-12-01
-8.571,1888-01-01
-7.348,1888-02-01
1.441,1888-03-01
7.248,1888-04-01
13.065,1888-05-01
17.044,1888-06-01
19.909,1888-07-01
18.973,1888-08-01
13.779,1888-09-01
7.002,1888-10-01
-0.504,1888-11-01
-6.001,1888-12-01
-10.173,1889-01-01
-5.748,1889-02-01
1.553,1889-03-01
7.875,1889-04-01
12.847,1889-05-01
18.161,1889-06-01
19.905,1889-07-01
18.73,1889-08-01
13.237,1889-09-01
6.9,1889-10-01
-0.772,1889-11-01
-6.774,1889-12-01
-8.422,1890-01-01
-4.538,1890-02-01
-0.703,1890-03-01
7.512,1890-04-01
13.853,1890-05-01
17.194,1890-06-01
19.638,1890-07-01
18.225,1890-08-01
13.164,1890-09-01
7.183,1890-10-01
0.283,1890-11-01
-5.817,1890-12-01
-8.309,1891-01-01
-6.039,1891-02-01
0.27,1891-03-01
6.766,1891-04-01
13.438,1891-05-01
16.761,1891-06-01
19.545,1891-07-01
18.861,1891-08-01
14.453,1891-09-01
7.665,1891-10-01
-0.851,1891-11-01
-6.248,1891-12-01
-8.484,1892-01-01
-5.962,1892-02-01
-1.473,1892-03-01
7.936,1892-04-01
13.065,1892-05-01
18.099,1892-06-01
19.532,1892-07-01
18.255,1892-08-01
13.861,1892-09-01
7.019,1892-10-01
-1.824,1892-11-01
-7.294,1892-12-01
-10.827,1893-01-01
-8.009,1893-02-01
1.023,1893-03-01
8.472,1893-04-01
12.929,1893-05-01
17.791,1893-06-01
19.555,1893-07-01
18.694,1893-08-01
14.106,1893-09-01
7.073,1893-10-01
-0.64,1893-11-01
-6.867,1893-12-01
-8.959,1894-01-01
-4.674,1894-02-01
1.081,1894-03-01
8.202,1894-04-01
13.228,1894-05-01
17.973,1894-06-01
20.06,1894-07-01
18.361,1894-08-01
14.298,1894-09-01
7.408,1894-10-01
-0.212,1894-11-01
-7.827,1894-12-01
-10.142,1895-01-01
-6.548,1895-02-01
-0.095,1895-03-01
8.813,1895-04-01
13.067,1895-05-01
17.464,1895-06-01
19.119,1895-07-01
18.165,1895-08-01
13.992,1895-09-01
6.607,1895-10-01
-0.721,1895-11-01
-7.291,1895-12-01
-7.815,1896-01-01
-6.232,1896-02-01
-0.343,1896-03-01
7.53,1896-04-01
13.074,1896-05-01
18.297,1896-06-01
20.023,1896-07-01
18.685,1896-08-01
13.86,1896-09-01
6.778,1896-10-01
0.016,1896-11-01
-7.238,1896-12-01
-8.795,1897-01-01
-6.937,1897-02-01
-0.493,1897-03-01
7.646,1897-04-01
12.542,1897-05-01
17.738,1897-06-01
19.861,1897-07-01
18.946,1897-08-01
14.27,1897-09-01
8.172,1897-10-01
-0.322,1897-11-01
-7.891,1897-12-01
-7.523,1898-01-01
-5.371,1898-02-01
-1.147,1898-03-01
7.874,1898-04-01
13.523,1898-05-01
18.073,1898-06-01
19.838,1898-07-01
18.817,1898-08-01
13.783,1898-09-01
7.798,1898-10-01
-0.236,1898-11-01
-6.677,1898-12-01
-8.678,1899-01-01
-4.816,1899-02-01
1.5,1899-03-01
7.555,1899-04-01
13.875,1899-05-01
17.705,1899-06-01
19.912,1899-07-01
18.583,1899-08-01
14.212,1899-09-01
7.02,1899-10-01
-0.675,1899-11-01
-6.952,1899-12-01
-10.736,1900-01-01
-6.315,1900-02-01
0.754,1900-03-01
7.569,1900-04-01
13.47,1900-05-01
17.329,1900-06-01
20.148,1900-07-01
19.413,1900-08-01
14.807,1900-09-01
7.613,1900-10-01
0.102,1900-11-01
-6.824,1900-12-01
-8.24,1901-01-01
-7.192,1901-02-01
1.595,1901-03-01
8.439,1901-04-01
13.284,1901-05-01
17.654,1901-06-01
19.559,1901-07-01
18.968,1901-08-01
14.865,1901-09-01
7.026,1901-10-01
0.112,1901-11-01
-7.62,1901-12-01
-7.272,1902-01-01
-4.991,1902-02-01
2.281,1902-03-01
7.248,1902-04-01
12.631,1902-05-01
17.503,1902-06-01
19.511,1902-07-01
18.0,1902-08-01
14.386,1902-09-01
7.806,1902-10-01
0.255,1902-11-01
-6.422,1902-12-01
-8.669,1903-01-01
-5.785,1903-02-01
0.529,1903-03-01
7.499,1903-04-01
13.11,1903-05-01
16.949,1903-06-01
19.662,1903-07-01
18.362,1903-08-01
14.092,1903-09-01
6.783,1903-10-01
-1.417,1903-11-01
-7.02,1903-12-01
-8.829,1904-01-01
-4.15,1904-02-01
0.379,1904-03-01
6.837,1904-04-01
12.96,1904-05-01
18.31,1904-06-01
19.355,1904-07-01
18.68,1904-08-01
13.843,1904-09-01
6.648,1904-10-01
-0.908,1904-11-01
-6.915,1904-12-01
-7.172,1905-01-01
-8.323,1905-02-01
-1.501,1905-03-01
5.111,1905-04-01
12.627,1905-05-01
17.504,1905-06-01
19.775,1905-07-01
18.276,1905-08-01
13.608,1905-09-01
6.82,1905-10-01
-0.915,1905-11-01
-6.744,1905-12-01
-9.235,1906-01-01
-6.924,1906-02-01
0.403,1906-03-01
8.062,1906-04-01
13.199,1906-05-01
17.96,1906-06-01
19.817,1906-07-01
18.161,1906-08-01
14.166,1906-09-01
7.127,1906-10-01
-1.935,1906-11-01
-6.139,1906-12-01
-6.766,1907-01-01
-7.227,1907-02-01
-0.429,1907-03-01
7.584,1907-04-01
13.491,1907-05-01
17.424,1907-06-01
18.87,1907-07-01
18.913,1907-08-01
14.074,1907-09-01
7.727,1907-10-01
-1.274,1907-11-01
-6.683,1907-12-01
-8.464,1908-01-01
-6.857,1908-02-01
-0.329,1908-03-01
7.519,1908-04-01
13.499,1908-05-01
17.765,1908-06-01
19.65,1908-07-01
19.093,1908-08-01
13.902,1908-09-01
7.171,1908-10-01
-1.442,1908-11-01
-6.068,1908-12-01
-9.468,1909-01-01
-5.428,1909-02-01
-0.486,1909-03-01
7.984,1909-04-01
13.126,1909-05-01
16.686,1909-06-01
19.727,1909-07-01
19.164,1909-08-01
14.385,1909-09-01
7.091,1909-10-01
0.593,1909-11-01
-6.799,1909-12-01
-8.619,1910-01-01
-6.054,1910-02-01
-0.151,1910-03-01
7.246,1910-04-01
13.442,1910-05-01
17.143,1910-06-01
19.804,1910-07-01
18.681,1910-08-01
13.525,1910-09-01
7.594,1910-10-01
-1.281,1910-11-01
-8.472,1910-12-01
-8.333,1911-01-01
-5.719,1911-02-01
0.286,1911-03-01
8.155,1911-04-01
12.999,1911-05-01
17.243,1911-06-01
19.029,1911-07-01
18.49,1911-08-01
14.483,1911-09-01
7.002,1911-10-01
-0.294,1911-11-01
-7.777,1911-12-01
-8.743,1912-01-01
-3.549,1912-02-01
-0.062,1912-03-01
7.895,1912-04-01
13.475,1912-05-01
17.902,1912-06-01
19.426,1912-07-01
18.226,1912-08-01
12.812,1912-09-01
6.127,1912-10-01
-2.217,1912-11-01
-8.379,1912-12-01
-8.653,1913-01-01
-5.215,1913-02-01
-0.394,1913-03-01
6.985,1913-04-01
12.867,1913-05-01
17.214,1913-06-01
19.351,1913-07-01
18.64,1913-08-01
13.853,1913-09-01
7.649,1913-10-01
-0.802,1913-11-01
-7.834,1913-12-01
-6.149,1914-01-01
-4.145,1914-02-01
1.183,1914-03-01
7.896,1914-04-01
13.288,1914-05-01
18.377,1914-06-01
20.093,1914-07-01
18.438,1914-08-01
14.017,1914-09-01
7.102,1914-10-01
-1.128,1914-11-01
-7.147,1914-12-01
-9.008,1915-01-01
-6.402,1915-02-01
0.122,1915-03-01
7.154,1915-04-01
13.398,1915-05-01
17.269,1915-06-01
19.59,1915-07-01
18.654,1915-08-01
13.782,1915-09-01
7.828,1915-10-01
0.353,1915-11-01
-4.827,1915-12-01
-7.803,1916-01-01
-5.724,1916-02-01
0.146,1916-03-01
7.558,1916-04-01
13.56,1916-05-01
17.574,1916-06-01
19.397,1916-07-01
19.106,1916-08-01
14.152,1916-09-01
7.213,1916-10-01
-0.797,1916-11-01
-8.184,1916-12-01
-10.042,1917-01-01
-5.414,1917-02-01
0.227,1917-03-01
7.013,1917-04-01
13.506,1917-05-01
17.967,1917-06-01
19.603,1917-07-01
19.185,1917-08-01
13.858,1917-09-01
7.224,1917-10-01
-0.666,1917-11-01
-8.524,1917-12-01
-9.134,1918-01-01
-5.197,1918-02-01
1.619,1918-03-01
7.627,1918-04-01
13.504,1918-05-01
17.188,1918-06-01
19.322,1918-07-01
18.358,1918-08-01
14.129,1918-09-01
7.471,1918-10-01
-1.885,1918-11-01
-8.64,1918-12-01
-10.256,1919-01-01
-5.014,1919-02-01
1.531,1919-03-01
8.104,1919-04-01
14.091,1919-05-01
17.819,1919-06-01
20.099,1919-07-01
19.527,1919-08-01
13.638,1919-09-01
7.252,1919-10-01
-0.55,1919-11-01
-6.957,1919-12-01
-7.268,1920-01-01
-7.704,1920-02-01
0.666,1920-03-01
8.146,1920-04-01
13.512,1920-05-01
17.444,1920-06-01
20.549,1920-07-01
18.641,1920-08-01
13.712,1920-09-01
8.341,1920-10-01
0.226,1920-11-01
-7.181,1920-12-01
-8.454,1921-01-01
-4.618,1921-02-01
0.896,1921-03-01
7.64,1921-04-01
13.372,1921-05-01
16.63,1921-06-01
19.659,1921-07-01
18.829,1921-08-01
13.925,1921-09-01
7.046,1921-10-01
-0.679,1921-11-01
-6.237,1921-12-01
-9.853,1922-01-01
-3.897,1922-02-01
1.424,1922-03-01
8.477,1922-04-01
13.309,1922-05-01
17.783,1922-06-01
20.102,1922-07-01
18.868,1922-08-01
14.1,1922-09-01
