City,Date,AQI,AQI_Bucket
Kolkata,30-08-2018,74.0,Satisfactory
Kolkata,31-08-2018,78.0,Satisfactory
Kolkata,01-09-2018,65.0,Satisfactory
Kolkata,02-09-2018,66.0,Satisfactory
Kolkata,03-09-2018,71.0,Satisfactory
Kolkata,04-09-2018,81.0,Satisfactory
Kolkata,05-09-2018,86.0,Satisfactory
Kolkata,06-09-2018,59.0,Satisfactory
Kolkata,07-09-2018,58.0,Satisfactory
Kolkata,08-09-2018,67.0,Satisfactory
Kolkata,09-09-2018,63.0,Satisfactory
Kolkata,10-09-2018,66.0,Satisfactory
Kolkata,11-09-2018,74.0,Satisfactory
Kolkata,12-09-2018,83.0,Satisfactory
Kolkata,13-09-2018,89.0,Satisfactory
Kolkata,14-09-2018,98.0,Satisfactory
Kolkata,15-09-2018,106.0,Moderate
Kolkata,16-09-2018,114.0,Moderate
Kolkata,17-09-2018,105.0,Moderate
Kolkata,18-09-2018,113.0,Moderate
Kolkata,19-09-2018,110.0,Moderate
Kolkata,20-09-2018,80.0,Satisfactory
Kolkata,21-09-2018,57.0,Satisfactory
Kolkata,22-09-2018,63.0,Satisfactory
Kolkata,23-09-2018,67.0,Satisfactory
Kolkata,24-09-2018,60.0,Satisfactory
Kolkata,25-09-2018,75.0,Satisfactory
Kolkata,26-09-2018,91.0,Satisfactory
Kolkata,27-09-2018,99.0,Satisfactory
Kolkata,28-09-2018,102.0,Moderate
Kolkata,29-09-2018,103.0,Moderate
Kolkata,30-09-2018,121.0,Moderate
Kolkata,01-10-2018,143.0,Moderate
Kolkata,02-10-2018,118.0,Moderate
Kolkata,03-10-2018,105.0,Moderate
Kolkata,04-10-2018,145.0,Moderate
Kolkata,05-10-2018,188.0,Moderate
Kolkata,06-10-2018,220.0,Poor
Kolkata,07-10-2018,250.0,Poor
Kolkata,08-10-2018,237.0,Poor
Kolkata,09-10-2018,149.0,Moderate
Kolkata,10-10-2018,83.0,Satisfactory
Kolkata,11-10-2018,107.0,Moderate
Kolkata,12-10-2018,122.0,Moderate
Kolkata,13-10-2018,64.0,Satisfactory
Kolkata,14-10-2018,70.0,Satisfactory
Kolkata,15-10-2018,93.0,Satisfactory
Kolkata,16-10-2018,95.0,Satisfactory
Kolkata,17-10-2018,167.0,Moderate
Kolkata,18-10-2018,156.0,Moderate
Kolkata,19-10-2018,184.0,Moderate
Kolkata,20-10-2018,222.0,Poor
Kolkata,21-10-2018,230.0,Poor
Kolkata,22-10-2018,219.0,Poor
Kolkata,23-10-2018,255.0,Poor
Kolkata,24-10-2018,248.0,Poor
Kolkata,25-10-2018,217.0,Poor
Kolkata,26-10-2018,276.0,Poor
Kolkata,27-10-2018,281.0,Poor
Kolkata,28-10-2018,209.0,Poor
Kolkata,29-10-2018,90.0,Satisfactory
Kolkata,30-10-2018,59.0,Satisfactory
Kolkata,31-10-2018,53.0,Satisfactory
Kolkata,01-11-2018,94.0,Satisfactory
Kolkata,02-11-2018,114.0,Moderate
Kolkata,03-11-2018,125.0,Moderate
Kolkata,04-11-2018,92.0,Satisfactory
Kolkata,05-11-2018,63.0,Satisfactory
Kolkata,06-11-2018,82.0,Satisfactory
Kolkata,07-11-2018,375.0,Very Poor
Kolkata,08-11-2018,431.0,Very Poor
Kolkata,09-11-2018,350.0,Very Poor
Kolkata,10-11-2018,352.0,Very Poor
Kolkata,11-11-2018,316.0,Very Poor
Kolkata,12-11-2018,297.0,Poor
Kolkata,13-11-2018,331.0,Very Poor
Kolkata,14-11-2018,350.0,Very Poor
Kolkata,15-11-2018,346.0,Very Poor
Kolkata,16-11-2018,325.0,Very Poor
Kolkata,17-11-2018,282.0,Poor
Kolkata,18-11-2018,322.0,Very Poor
Kolkata,19-11-2018,293.0,Poor
Kolkata,20-11-2018,320.0,Very Poor
Kolkata,21-11-2018,335.0,Very Poor
Kolkata,22-11-2018,339.0,Very Poor
Kolkata,23-11-2018,358.0,Very Poor
Kolkata,24-11-2018,357.0,Very Poor
Kolkata,25-11-2018,389.0,Very Poor
Kolkata,26-11-2018,365.0,Very Poor
Kolkata,27-11-2018,291.0,Poor
Kolkata,28-11-2018,260.0,Poor
Kolkata,29-11-2018,282.0,Poor
Kolkata,30-11-2018,274.0,Poor
Kolkata,01-12-2018,308.0,Very Poor
Kolkata,02-12-2018,322.0,Very Poor
Kolkata,03-12-2018,332.0,Very Poor
Kolkata,04-12-2018,343.0,Very Poor
Kolkata,05-12-2018,388.0,Very Poor
Kolkata,06-12-2018,384.0,Very Poor
Kolkata,07-12-2018,425.0,Very Poor
Kolkata,08-12-2018,399.0,Very Poor
Kolkata,09-12-2018,418.0,Very Poor
Kolkata,10-12-2018,407.0,Very Poor
Kolkata,11-12-2018,381.0,Very Poor
Kolkata,12-12-2018,351.0,Very Poor
Kolkata,13-12-2018,325.0,Very Poor
Kolkata,14-12-2018,294.0,Poor
Kolkata,15-12-2018,291.0,Poor
Kolkata,16-12-2018,267.0,Poor
Kolkata,17-12-2018,276.0,Poor
Kolkata,18-12-2018,183.0,Moderate
Kolkata,19-12-2018,133.0,Moderate
Kolkata,20-12-2018,224.0,Poor
Kolkata,21-12-2018,340.0,Very Poor
Kolkata,22-12-2018,382.0,Very Poor
Kolkata,23-12-2018,371.0,Very Poor
Kolkata,24-12-2018,347.0,Very Poor
Kolkata,25-12-2018,356.0,Very Poor
Kolkata,26-12-2018,372.0,Very Poor
Kolkata,27-12-2018,390.0,Very Poor
Kolkata,28-12-2018,387.0,Very Poor
Kolkata,29-12-2018,379.0,Very Poor
Kolkata,30-12-2018,370.0,Very Poor
Kolkata,31-12-2018,341.0,Very Poor
Kolkata,01-01-2019,370.0,Very Poor
Kolkata,02-01-2019,351.0,Very Poor
Kolkata,03-01-2019,363.0,Very Poor
Kolkata,04-01-2019,431.0,Very Poor
Kolkata,05-01-2019,391.0,Very Poor
Kolkata,06-01-2019,346.0,Very Poor
Kolkata,07-01-2019,335.0,Very Poor
Kolkata,08-01-2019,335.0,Very Poor
Kolkata,09-01-2019,346.0,Very Poor
Kolkata,10-01-2019,369.0,Very Poor
Kolkata,11-01-2019,369.0,Very Poor
Kolkata,12-01-2019,405.0,Very Poor
Kolkata,13-01-2019,387.0,Very Poor
Kolkata,14-01-2019,408.0,Very Poor
Kolkata,15-01-2019,406.0,Very Poor
Kolkata,16-01-2019,338.0,Very Poor
Kolkata,17-01-2019,349.0,Very Poor
Kolkata,18-01-2019,381.0,Very Poor
Kolkata,19-01-2019,421.0,Very Poor
Kolkata,20-01-2019,407.0,Very Poor
Kolkata,21-01-2019,425.0,Very Poor
Kolkata,22-01-2019,463.0,Very Poor
Kolkata,23-01-2019,475.0,Very Poor
Kolkata,24-01-2019,391.0,Very Poor
Kolkata,25-01-2019,346.0,Very Poor
Kolkata,26-01-2019,299.0,Poor
Kolkata,27-01-2019,255.0,Poor
Kolkata,28-01-2019,258.0,Poor
Kolkata,29-01-2019,233.0,Poor
Kolkata,30-01-2019,242.0,Poor
Kolkata,31-01-2019,291.0,Poor
Kolkata,01-02-2019,331.0,Very Poor
Kolkata,02-02-2019,361.0,Very Poor
Kolkata,03-02-2019,356.0,Very Poor
Kolkata,04-02-2019,335.0,Very Poor
Kolkata,05-02-2019,337.0,Very Poor
Kolkata,06-02-2019,349.0,Very Poor
Kolkata,07-02-2019,350.0,Very Poor
Kolkata,08-02-2019,321.0,Very Poor
Kolkata,09-02-2019,275.0,Poor
Kolkata,10-02-2019,178.0,Moderate
Kolkata,11-02-2019,167.0,Moderate
Kolkata,12-02-2019,264.0,Poor
Kolkata,13-02-2019,288.0,Poor
Kolkata,14-02-2019,345.0,Very Poor
Kolkata,15-02-2019,360.0,Very Poor
Kolkata,16-02-2019,307.0,Very Poor
Kolkata,17-02-2019,229.0,Poor
Kolkata,18-02-2019,240.0,Poor
Kolkata,19-02-2019,295.0,Poor
Kolkata,20-02-2019,236.0,Poor
Kolkata,21-02-2019,278.0,Poor
Kolkata,22-02-2019,247.0,Poor
Kolkata,23-02-2019,224.0,Poor
Kolkata,24-02-2019,286.0,Poor
Kolkata,25-02-2019,205.0,Poor
Kolkata,26-02-2019,135.0,Moderate
Kolkata,27-02-2019,76.0,Satisfactory
Kolkata,28-02-2019,75.0,Satisfactory
Kolkata,01-03-2019,141.0,Moderate
Kolkata,02-03-2019,199.0,Moderate
Kolkata,03-03-2019,256.0,Poor
Kolkata,04-03-2019,242.0,Poor
Kolkata,05-03-2019,129.0,Moderate
Kolkata,06-03-2019,144.0,Moderate
Kolkata,07-03-2019,212.0,Poor
Kolkata,08-03-2019,184.0,Moderate
Kolkata,09-03-2019,200.0,Poor
Kolkata,10-03-2019,162.0,Moderate
Kolkata,11-03-2019,101.0,Moderate
Kolkata,12-03-2019,189.0,Moderate
Kolkata,13-03-2019,150.0,Moderate
Kolkata,14-03-2019,178.0,Moderate
Kolkata,15-03-2019,207.0,Poor
Kolkata,16-03-2019,130.0,Moderate
Kolkata,17-03-2019,131.0,Moderate
Kolkata,18-03-2019,119.0,Moderate
Kolkata,19-03-2019,122.0,Moderate
Kolkata,20-03-2019,115.0,Moderate
Kolkata,21-03-2019,144.0,Moderate
Kolkata,22-03-2019,98.0,Satisfactory
Kolkata,23-03-2019,114.0,Moderate
Kolkata,24-03-2019,192.0,Moderate
Kolkata,25-03-2019,226.0,Poor
Kolkata,26-03-2019,214.0,Poor
Kolkata,27-03-2019,141.0,Moderate
Kolkata,28-03-2019,133.0,Moderate
Kolkata,29-03-2019,116.0,Moderate
Kolkata,30-03-2019,96.0,Satisfactory
Kolkata,31-03-2019,106.0,Moderate
Kolkata,01-04-2019,74.0,Satisfactory
Kolkata,02-04-2019,69.0,Satisfactory
Kolkata,03-04-2019,88.0,Satisfactory
Kolkata,04-04-2019,83.0,Satisfactory
Kolkata,05-04-2019,79.0,Satisfactory
Kolkata,06-04-2019,86.0,Satisfactory
Kolkata,07-04-2019,79.0,Satisfactory
Kolkata,08-04-2019,77.0,Satisfactory
Kolkata,09-04-2019,68.0,Satisfactory
Kolkata,10-04-2019,66.0,Satisfactory
Kolkata,11-04-2019,60.0,Satisfactory
Kolkata,12-04-2019,63.0,Satisfactory
Kolkata,13-04-2019,73.0,Satisfactory
Kolkata,14-04-2019,67.0,Satisfactory
Kolkata,15-04-2019,68.0,Satisfactory
Kolkata,16-04-2019,79.0,Satisfactory
Kolkata,17-04-2019,119.0,Moderate
Kolkata,18-04-2019,169.0,Moderate
Kolkata,19-04-2019,166.0,Moderate
Kolkata,20-04-2019,135.0,Moderate
Kolkata,21-04-2019,86.0,Satisfactory
Kolkata,22-04-2019,87.0,Satisfactory
Kolkata,23-04-2019,87.0,Satisfactory
Kolkata,24-04-2019,80.0,Satisfactory
Kolkata,25-04-2019,65.0,Satisfactory
Kolkata,26-04-2019,66.0,Satisfactory
Kolkata,27-04-2019,85.0,Satisfactory
Kolkata,28-04-2019,82.0,Satisfactory
Kolkata,29-04-2019,78.0,Satisfactory
Kolkata,30-04-2019,120.0,Moderate
Kolkata,01-05-2019,73.0,Satisfactory
Kolkata,02-05-2019,36.0,Good
Kolkata,03-05-2019,38.0,Good
Kolkata,04-05-2019,49.0,Good
Kolkata,05-05-2019,86.0,Satisfactory
Kolkata,06-05-2019,108.0,Moderate
Kolkata,07-05-2019,116.0,Moderate
Kolkata,08-05-2019,122.0,Moderate
Kolkata,09-05-2019,124.0,Moderate
Kolkata,10-05-2019,126.0,Moderate
Kolkata,11-05-2019,117.0,Moderate
Kolkata,12-05-2019,107.0,Moderate
Kolkata,13-05-2019,100.0,Moderate
Kolkata,14-05-2019,84.0,Satisfactory
Kolkata,15-05-2019,98.0,Satisfactory
Kolkata,16-05-2019,90.0,Satisfactory
Kolkata,17-05-2019,93.0,Satisfactory
Kolkata,18-05-2019,96.0,Satisfactory
Kolkata,19-05-2019,96.0,Satisfactory
Kolkata,20-05-2019,92.0,Satisfactory
Kolkata,21-05-2019,90.0,Satisfactory
Kolkata,22-05-2019,86.0,Satisfactory
Kolkata,23-05-2019,82.0,Satisfactory
Kolkata,24-05-2019,74.0,Satisfactory
Kolkata,25-05-2019,75.0,Satisfactory
Kolkata,26-05-2019,66.0,Satisfactory
Kolkata,27-05-2019,87.0,Satisfactory
Kolkata,28-05-2019,89.0,Satisfactory
Kolkata,29-05-2019,86.0,Satisfactory
Kolkata,30-05-2019,83.0,Satisfactory
Kolkata,31-05-2019,76.0,Satisfactory
Kolkata,01-06-2019,76.0,Satisfactory
Kolkata,02-06-2019,69.0,Satisfactory
Kolkata,03-06-2019,71.0,Satisfactory
Kolkata,04-06-2019,72.0,Satisfactory
Kolkata,05-06-2019,61.0,Satisfactory
Kolkata,06-06-2019,48.0,Good
Kolkata,07-06-2019,49.0,Good
Kolkata,08-06-2019,47.0,Good
Kolkata,09-06-2019,64.0,Satisfactory
Kolkata,10-06-2019,80.0,Satisfactory
Kolkata,11-06-2019,70.0,Satisfactory
Kolkata,12-06-2019,67.0,Satisfactory
Kolkata,13-06-2019,94.0,Satisfactory
Kolkata,14-06-2019,101.0,Moderate
Kolkata,15-06-2019,88.0,Satisfactory
Kolkata,16-06-2019,79.0,Satisfactory
Kolkata,17-06-2019,82.0,Satisfactory
Kolkata,18-06-2019,105.0,Moderate
Kolkata,19-06-2019,95.0,Satisfactory
Kolkata,20-06-2019,92.0,Satisfactory
Kolkata,21-06-2019,54.0,Satisfactory
Kolkata,22-06-2019,46.0,Good
Kolkata,23-06-2019,57.0,Satisfactory
Kolkata,24-06-2019,56.0,Satisfactory
Kolkata,25-06-2019,61.0,Satisfactory
Kolkata,26-06-2019,54.0,Satisfactory
Kolkata,27-06-2019,62.0,Satisfactory
Kolkata,28-06-2019,73.0,Satisfactory
Kolkata,29-06-2019,78.0,Satisfactory
Kolkata,30-06-2019,98.0,Satisfactory
Kolkata,01-07-2019,71.0,Satisfactory
Kolkata,02-07-2019,45.0,Good
Kolkata,03-07-2019,58.0,Satisfactory
Kolkata,04-07-2019,68.0,Satisfactory
Kolkata,05-07-2019,67.0,Satisfactory
Kolkata,06-07-2019,58.0,Satisfactory
Kolkata,07-07-2019,52.0,Satisfactory
Kolkata,08-07-2019,56.0,Satisfactory
Kolkata,09-07-2019,64.0,Satisfactory
Kolkata,10-07-2019,60.0,Satisfactory
Kolkata,11-07-2019,64.0,Satisfactory
Kolkata,12-07-2019,66.0,Satisfactory
Kolkata,13-07-2019,69.0,Satisfactory
Kolkata,14-07-2019,83.0,Satisfactory
Kolkata,15-07-2019,97.0,Satisfactory
Kolkata,16-07-2019,97.0,Satisfactory
Kolkata,17-07-2019,106.0,Moderate
Kolkata,18-07-2019,91.0,Satisfactory
Kolkata,19-07-2019,53.0,Satisfactory
Kolkata,20-07-2019,44.0,Good
Kolkata,21-07-2019,54.0,Satisfactory
Kolkata,22-07-2019,50.0,Satisfactory
Kolkata,23-07-2019,47.0,Good
Kolkata,24-07-2019,44.0,Good
Kolkata,25-07-2019,60.0,Satisfactory
Kolkata,26-07-2019,66.0,Satisfactory
Kolkata,27-07-2019,56.0,Satisfactory
Kolkata,28-07-2019,43.0,Good
Kolkata,29-07-2019,33.0,Good
Kolkata,30-07-2019,44.0,Good
Kolkata,31-07-2019,54.0,Satisfactory
Kolkata,01-08-2019,59.0,Satisfactory
Kolkata,02-08-2019,46.0,Good
Kolkata,03-08-2019,64.0,Satisfactory
Kolkata,04-08-2019,64.0,Satisfactory
Kolkata,05-08-2019,73.0,Satisfactory
Kolkata,06-08-2019,65.0,Satisfactory
Kolkata,07-08-2019,38.0,Good
Kolkata,08-08-2019,34.0,Good
Kolkata,09-08-2019,43.0,Good
Kolkata,10-08-2019,61.0,Satisfactory
Kolkata,11-08-2019,105.0,Moderate
Kolkata,12-08-2019,68.0,Satisfactory
Kolkata,13-08-2019,48.0,Good
Kolkata,14-08-2019,45.0,Good
Kolkata,15-08-2019,56.0,Satisfactory
Kolkata,16-08-2019,51.0,Satisfactory
Kolkata,17-08-2019,48.0,Good
Kolkata,18-08-2019,46.0,Good
Kolkata,19-08-2019,39.0,Good
Kolkata,20-08-2019,50.0,Satisfactory
Kolkata,21-08-2019,58.0,Satisfactory
Kolkata,22-08-2019,64.0,Satisfactory
Kolkata,23-08-2019,62.0,Satisfactory
Kolkata,24-08-2019,55.0,Satisfactory
Kolkata,25-08-2019,50.0,Satisfactory
Kolkata,26-08-2019,49.0,Good
Kolkata,27-08-2019,43.0,Good
Kolkata,28-08-2019,51.0,Satisfactory
Kolkata,29-08-2019,54.0,Satisfactory
Kolkata,30-08-2019,47.0,Good
Kolkata,31-08-2019,40.0,Good
Kolkata,01-09-2019,50.0,Satisfactory
Kolkata,02-09-2019,53.0,Satisfactory
Kolkata,03-09-2019,48.0,Good
Kolkata,04-09-2019,39.0,Good
Kolkata,05-09-2019,34.0,Good
Kolkata,06-09-2019,34.0,Good
Kolkata,07-09-2019,34.0,Good
Kolkata,08-09-2019,36.0,Good
Kolkata,09-09-2019,49.0,Good
Kolkata,10-09-2019,49.0,Good
Kolkata,11-09-2019,50.0,Satisfactory
Kolkata,12-09-2019,43.0,Good
Kolkata,13-09-2019,44.0,Good
Kolkata,14-09-2019,59.0,Satisfactory
Kolkata,15-09-2019,74.0,Satisfactory
Kolkata,16-09-2019,53.0,Satisfactory
Kolkata,17-09-2019,45.0,Good
Kolkata,18-09-2019,37.0,Good
Kolkata,19-09-2019,33.0,Good
Kolkata,20-09-2019,54.0,Satisfactory
Kolkata,21-09-2019,74.0,Satisfactory
Kolkata,22-09-2019,61.0,Satisfactory
Kolkata,23-09-2019,44.0,Good
Kolkata,24-09-2019,31.0,Good
Kolkata,25-09-2019,36.0,Good
Kolkata,26-09-2019,46.0,Good
Kolkata,27-09-2019,48.0,Good
Kolkata,28-09-2019,47.0,Good
Kolkata,29-09-2019,44.0,Good
Kolkata,30-09-2019,42.0,Good
Kolkata,01-10-2019,56.0,Satisfactory
Kolkata,02-10-2019,86.0,Satisfactory
Kolkata,03-10-2019,78.0,Satisfactory
Kolkata,04-10-2019,70.0,Satisfactory
Kolkata,05-10-2019,72.0,Satisfactory
Kolkata,06-10-2019,90.0,Satisfactory
Kolkata,07-10-2019,77.0,Satisfactory
Kolkata,08-10-2019,78.0,Satisfactory
Kolkata,09-10-2019,51.0,Satisfactory
Kolkata,10-10-2019,51.0,Satisfactory
Kolkata,11-10-2019,95.0,Satisfactory
Kolkata,12-10-2019,110.0,Moderate
Kolkata,13-10-2019,116.0,Moderate
Kolkata,14-10-2019,148.0,Moderate
Kolkata,15-10-2019,135.0,Moderate
Kolkata,16-10-2019,129.0,Moderate
Kolkata,17-10-2019,94.0,Satisfactory
Kolkata,18-10-2019,149.0,Moderate
Kolkata,19-10-2019,145.0,Moderate
Kolkata,20-10-2019,118.0,Moderate
Kolkata,21-10-2019,184.0,Moderate
Kolkata,22-10-2019,174.0,Moderate
Kolkata,23-10-2019,181.0,Moderate
Kolkata,24-10-2019,121.0,Moderate
Kolkata,25-10-2019,55.0,Satisfactory
Kolkata,26-10-2019,54.0,Satisfactory
Kolkata,27-10-2019,114.0,Moderate
Kolkata,28-10-2019,289.0,Poor
Kolkata,29-10-2019,265.0,Poor
Kolkata,30-10-2019,251.0,Poor
Kolkata,31-10-2019,255.0,Poor
Kolkata,01-11-2019,249.0,Poor
Kolkata,02-11-2019,195.0,Moderate
Kolkata,03-11-2019,140.0,Moderate
Kolkata,04-11-2019,133.0,Moderate
Kolkata,05-11-2019,208.0,Poor
Kolkata,06-11-2019,296.0,Poor
Kolkata,07-11-2019,236.0,Poor
Kolkata,08-11-2019,159.0,Moderate
Kolkata,09-11-2019,64.0,Satisfactory
Kolkata,10-11-2019,53.0,Satisfactory
Kolkata,11-11-2019,70.0,Satisfactory
Kolkata,12-11-2019,173.0,Moderate
Kolkata,13-11-2019,240.0,Poor
Kolkata,14-11-2019,199.0,Moderate
Kolkata,15-11-2019,186.0,Moderate
Kolkata,16-11-2019,187.0,Moderate
Kolkata,17-11-2019,207.0,Poor
Kolkata,18-11-2019,235.0,Poor
Kolkata,19-11-2019,246.0,Poor
Kolkata,20-11-2019,237.0,Poor
Kolkata,21-11-2019,216.0,Poor
Kolkata,22-11-2019,197.0,Moderate
Kolkata,23-11-2019,234.0,Poor
Kolkata,24-11-2019,295.0,Poor
Kolkata,25-11-2019,278.0,Poor
Kolkata,26-11-2019,279.0,Poor
Kolkata,27-11-2019,276.0,Poor
Kolkata,28-11-2019,211.0,Poor
Kolkata,29-11-2019,207.0,Poor
Kolkata,30-11-2019,242.0,Poor
Kolkata,01-12-2019,247.0,Poor
Kolkata,02-12-2019,191.0,Moderate
Kolkata,03-12-2019,205.0,Poor
Kolkata,04-12-2019,241.0,Poor
Kolkata,05-12-2019,202.0,Poor
Kolkata,06-12-2019,183.0,Moderate
Kolkata,07-12-2019,163.0,Moderate
Kolkata,08-12-2019,201.0,Poor
